Voxel_X,Voxel_Y,Voxel_Z,Uniformity_Value
-48.0,18.0,2.0,5.284140977705252
-48.0,18.0,0.0,5.284140977705252
-48.0,18.0,-2.0,5.284140977705252
58.0,-8.0,-16.0,5.284140977705252
38.0,18.0,8.0,5.284140977705252
36.0,18.0,-8.0,5.284140977705252
-46.0,18.0,4.0,5.284140977705252
-46.0,18.0,0.0,5.284140977705252
-50.0,18.0,4.0,5.284140977705252
-46.0,18.0,-2.0,5.284140977705252
46.0,20.0,-10.0,5.284140977705252
42.0,18.0,-6.0,5.284140977705252
52.0,18.0,30.0,5.284140977705252
52.0,18.0,34.0,5.284140977705252
40.0,20.0,4.0,5.284140977705252
40.0,20.0,2.0,5.284140977705252
52.0,18.0,36.0,5.284140977705252
50.0,18.0,-12.0,5.284140977705252
50.0,18.0,-10.0,5.284140977705252
50.0,18.0,-8.0,5.284140977705252
50.0,18.0,-4.0,5.284140977705252
42.0,18.0,-2.0,5.284140977705252
48.0,18.0,-10.0,5.284140977705252
42.0,20.0,-6.0,5.284140977705252
42.0,20.0,-8.0,5.284140977705252
46.0,18.0,-10.0,5.284140977705252
44.0,20.0,-4.0,5.284140977705252
46.0,18.0,12.0,5.284140977705252
46.0,18.0,30.0,5.284140977705252
46.0,18.0,32.0,5.284140977705252
44.0,18.0,-2.0,5.284140977705252
44.0,18.0,0.0,5.284140977705252
48.0,18.0,32.0,5.284140977705252
-46.0,18.0,-6.0,5.284140977705252
42.0,28.0,0.0,5.284140977705252
-44.0,18.0,30.0,5.284140977705252
26.0,18.0,4.0,5.284140977705252
-32.0,18.0,-6.0,5.284140977705252
-30.0,18.0,0.0,5.284140977705252
-22.0,-8.0,-18.0,5.284140977705252
-20.0,-8.0,-8.0,5.284140977705252
6.0,18.0,32.0,5.284140977705252
-30.0,18.0,-10.0,5.284140977705252
6.0,18.0,34.0,5.284140977705252
6.0,18.0,40.0,5.284140977705252
28.0,18.0,4.0,5.284140977705252
-20.0,-8.0,-16.0,5.284140977705252
20.0,-8.0,-14.0,5.284140977705252
-26.0,18.0,-4.0,5.284140977705252
4.0,18.0,-12.0,5.284140977705252
4.0,18.0,-10.0,5.284140977705252
12.0,-8.0,8.0,5.284140977705252
10.0,-8.0,6.0,5.284140977705252
10.0,-8.0,8.0,5.284140977705252
-4.0,-8.0,8.0,5.284140977705252
-4.0,-8.0,10.0,5.284140977705252
20.0,-8.0,-16.0,5.284140977705252
22.0,-8.0,-16.0,5.284140977705252
28.0,18.0,0.0,5.284140977705252
22.0,-8.0,-20.0,5.284140977705252
-44.0,18.0,2.0,5.284140977705252
-44.0,18.0,-6.0,5.284140977705252
28.0,-8.0,-16.0,5.284140977705252
-42.0,18.0,32.0,5.284140977705252
26.0,-8.0,-20.0,5.284140977705252
34.0,18.0,6.0,5.284140977705252
32.0,18.0,-8.0,5.284140977705252
-42.0,18.0,-4.0,5.284140977705252
-42.0,18.0,-8.0,5.284140977705252
-40.0,18.0,-4.0,5.284140977705252
-40.0,18.0,-6.0,5.284140977705252
-38.0,18.0,-4.0,5.284140977705252
-38.0,18.0,-10.0,5.284140977705252
30.0,18.0,2.0,5.284140977705252
30.0,18.0,6.0,5.284140977705252
24.0,-8.0,-20.0,5.284140977705252
-36.0,18.0,4.0,5.284140977705252
-26.0,-8.0,-12.0,5.284140977705252
28.0,18.0,-4.0,5.284140977705252
24.0,-8.0,-12.0,5.284140977705252
-34.0,18.0,-2.0,5.284140977705252
52.0,18.0,28.0,5.284140977705252
54.0,16.0,32.0,5.284140977705252
30.0,-6.0,-18.0,5.284140977705252
30.0,-6.0,-12.0,5.284140977705252
-42.0,20.0,2.0,5.284140977705252
40.0,16.0,-2.0,5.284140977705252
40.0,16.0,0.0,5.284140977705252
22.0,-10.0,-12.0,5.284140977705252
-24.0,-6.0,-10.0,5.284140977705252
-40.0,20.0,-6.0,5.284140977705252
-38.0,20.0,8.0,5.284140977705252
38.0,16.0,-2.0,5.284140977705252
-38.0,20.0,-2.0,5.284140977705252
-42.0,20.0,8.0,5.284140977705252
38.0,16.0,2.0,5.284140977705252
20.0,-10.0,-12.0,5.284140977705252
-36.0,20.0,8.0,5.284140977705252
-36.0,20.0,6.0,5.284140977705252
-36.0,20.0,4.0,5.284140977705252
-36.0,20.0,-2.0,5.284140977705252
-24.0,-6.0,-18.0,5.284140977705252
-34.0,20.0,6.0,5.284140977705252
30.0,16.0,4.0,5.284140977705252
-32.0,20.0,6.0,5.284140977705252
-38.0,20.0,-10.0,5.284140977705252
-32.0,20.0,4.0,5.284140977705252
44.0,16.0,32.0,5.284140977705252
24.0,-10.0,-16.0,5.284140977705252
52.0,16.0,-8.0,5.284140977705252
50.0,16.0,-12.0,5.284140977705252
50.0,22.0,36.0,5.284140977705252
50.0,16.0,-6.0,5.284140977705252
38.0,-10.0,6.0,5.284140977705252
50.0,22.0,-10.0,5.284140977705252
38.0,-10.0,8.0,5.284140977705252
52.0,22.0,36.0,5.284140977705252
52.0,22.0,34.0,5.284140977705252
-42.0,20.0,10.0,5.284140977705252
-26.0,-6.0,-10.0,5.284140977705252
54.0,22.0,32.0,5.284140977705252
34.0,-10.0,6.0,5.284140977705252
44.0,16.0,-10.0,5.284140977705252
26.0,-10.0,-14.0,5.284140977705252
-46.0,20.0,0.0,5.284140977705252
-44.0,20.0,32.0,5.284140977705252
-44.0,20.0,4.0,5.284140977705252
-26.0,-6.0,-16.0,5.284140977705252
44.0,16.0,30.0,5.284140977705252
46.0,16.0,26.0,5.284140977705252
26.0,16.0,-4.0,5.284140977705252
26.0,16.0,-2.0,5.284140977705252
10.0,16.0,-4.0,5.284140977705252
20.0,-6.0,-14.0,5.284140977705252
22.0,-6.0,-10.0,5.284140977705252
30.0,20.0,-8.0,5.284140977705252
32.0,20.0,6.0,5.284140977705252
-42.0,16.0,30.0,5.284140977705252
-44.0,16.0,4.0,5.284140977705252
22.0,-6.0,-22.0,5.284140977705252
24.0,-6.0,-12.0,5.284140977705252
-44.0,16.0,30.0,5.284140977705252
-16.0,16.0,-2.0,5.284140977705252
24.0,-6.0,-24.0,5.284140977705252
36.0,20.0,6.0,5.284140977705252
26.0,-6.0,-20.0,5.284140977705252
-50.0,16.0,-4.0,5.284140977705252
28.0,-6.0,-12.0,5.284140977705252
28.0,-6.0,-16.0,5.284140977705252
28.0,-6.0,-18.0,5.284140977705252
38.0,20.0,6.0,5.284140977705252
54.0,18.0,28.0,5.284140977705252
54.0,18.0,32.0,5.284140977705252
-46.0,16.0,32.0,5.284140977705252
-16.0,16.0,-4.0,5.284140977705252
-14.0,16.0,-4.0,5.284140977705252
-12.0,-10.0,8.0,5.284140977705252
4.0,16.0,-10.0,5.284140977705252
4.0,16.0,52.0,5.284140977705252
-30.0,20.0,-10.0,5.284140977705252
12.0,-10.0,6.0,5.284140977705252
2.0,16.0,-12.0,5.284140977705252
12.0,-10.0,8.0,5.284140977705252
-26.0,20.0,0.0,5.284140977705252
10.0,-10.0,6.0,5.284140977705252
2.0,16.0,50.0,5.284140977705252
2.0,16.0,52.0,5.284140977705252
10.0,-10.0,10.0,5.284140977705252
10.0,-6.0,10.0,5.284140977705252
6.0,-10.0,4.0,5.284140977705252
2.0,20.0,36.0,5.284140977705252
2.0,20.0,32.0,5.284140977705252
-4.0,-10.0,10.0,5.284140977705252
12.0,-6.0,8.0,5.284140977705252
-12.0,16.0,-4.0,5.284140977705252
6.0,20.0,34.0,5.284140977705252
8.0,20.0,42.0,5.284140977705252
8.0,20.0,36.0,5.284140977705252
52.0,18.0,-8.0,5.284140977705252
-20.0,-2.0,-8.0,5.284140977705252
-44.0,22.0,8.0,5.284140977705252
-8.0,8.0,6.0,5.284140977705252
0.0,26.0,30.0,5.284140977705252
2.0,26.0,30.0,5.284140977705252
14.0,8.0,8.0,5.284140977705252
12.0,8.0,-4.0,5.284140977705252
-12.0,-20.0,10.0,5.284140977705252
-12.0,-20.0,12.0,5.284140977705252
12.0,8.0,0.0,5.284140977705252
-14.0,-20.0,12.0,5.284140977705252
30.0,26.0,0.0,5.284140977705252
0.0,26.0,32.0,5.284140977705252
6.0,8.0,0.0,5.284140977705252
0.0,8.0,56.0,5.284140977705252
30.0,26.0,-8.0,5.284140977705252
30.0,26.0,-18.0,5.284140977705252
32.0,26.0,2.0,5.284140977705252
-4.0,8.0,-4.0,5.284140977705252
-4.0,8.0,-2.0,5.284140977705252
-22.0,0.0,-12.0,5.284140977705252
32.0,26.0,-10.0,5.284140977705252
34.0,26.0,8.0,5.284140977705252
2.0,8.0,50.0,5.284140977705252
14.0,8.0,0.0,5.284140977705252
18.0,8.0,-2.0,5.284140977705252
18.0,8.0,-4.0,5.284140977705252
-10.0,-22.0,6.0,5.284140977705252
50.0,8.0,34.0,5.284140977705252
48.0,8.0,30.0,5.284140977705252
46.0,8.0,28.0,5.284140977705252
-32.0,26.0,-8.0,5.284140977705252
-30.0,26.0,2.0,5.284140977705252
44.0,8.0,30.0,5.284140977705252
-30.0,26.0,-8.0,5.284140977705252
-10.0,-22.0,14.0,5.284140977705252
-12.0,-22.0,10.0,5.284140977705252
-28.0,26.0,0.0,5.284140977705252
-28.0,26.0,-2.0,5.284140977705252
-28.0,26.0,-4.0,5.284140977705252
-28.0,26.0,-6.0,5.284140977705252
-12.0,-22.0,12.0,5.284140977705252
44.0,8.0,34.0,5.284140977705252
-4.0,26.0,32.0,5.284140977705252
-8.0,-20.0,10.0,5.284140977705252
-8.0,-20.0,12.0,5.284140977705252
-10.0,-20.0,6.0,5.284140977705252
40.0,2.0,48.0,5.284140977705252
-6.0,8.0,-2.0,5.284140977705252
24.0,2.0,-16.0,5.284140977705252
-6.0,8.0,2.0,5.284140977705252
-8.0,8.0,8.0,5.284140977705252
48.0,10.0,26.0,5.284140977705252
46.0,10.0,-6.0,5.284140977705252
16.0,0.0,-12.0,5.284140977705252
46.0,10.0,28.0,5.284140977705252
40.0,26.0,-10.0,5.284140977705252
42.0,26.0,18.0,5.284140977705252
42.0,26.0,2.0,5.284140977705252
44.0,10.0,30.0,5.284140977705252
44.0,10.0,32.0,5.284140977705252
48.0,10.0,-8.0,5.284140977705252
40.0,10.0,0.0,5.284140977705252
44.0,26.0,24.0,5.284140977705252
44.0,26.0,22.0,5.284140977705252
18.0,0.0,-14.0,5.284140977705252
44.0,26.0,0.0,5.284140977705252
38.0,10.0,-6.0,5.284140977705252
44.0,26.0,-2.0,5.284140977705252
38.0,10.0,-4.0,5.284140977705252
18.0,0.0,-16.0,5.284140977705252
44.0,26.0,-10.0,5.284140977705252
42.0,26.0,-10.0,5.284140977705252
14.0,0.0,-10.0,5.284140977705252
-14.0,-18.0,8.0,5.284140977705252
38.0,26.0,-12.0,5.284140977705252
-10.0,8.0,0.0,5.284140977705252
36.0,26.0,8.0,5.284140977705252
36.0,26.0,6.0,5.284140977705252
36.0,26.0,4.0,5.284140977705252
-10.0,8.0,4.0,5.284140977705252
-12.0,8.0,-16.0,5.284140977705252
-12.0,8.0,-12.0,5.284140977705252
-12.0,8.0,-8.0,5.284140977705252
-14.0,8.0,-16.0,5.284140977705252
-14.0,8.0,-12.0,5.284140977705252
-12.0,-18.0,6.0,5.284140977705252
-12.0,-18.0,8.0,5.284140977705252
-16.0,8.0,-14.0,5.284140977705252
-12.0,-18.0,12.0,5.284140977705252
38.0,26.0,8.0,5.284140977705252
38.0,26.0,6.0,5.284140977705252
38.0,26.0,4.0,5.284140977705252
-16.0,8.0,-12.0,5.284140977705252
52.0,10.0,-8.0,5.284140977705252
50.0,10.0,26.0,5.284140977705252
38.0,26.0,-10.0,5.284140977705252
-8.0,8.0,-2.0,5.284140977705252
46.0,26.0,22.0,5.284140977705252
22.0,2.0,-24.0,5.284140977705252
-46.0,6.0,32.0,5.284140977705252
-8.0,2.0,4.0,5.284140977705252
-2.0,2.0,-8.0,5.284140977705252
46.0,28.0,-6.0,5.284140977705252
22.0,6.0,-20.0,5.284140977705252
20.0,6.0,0.0,5.284140977705252
20.0,6.0,2.0,5.284140977705252
20.0,6.0,4.0,5.284140977705252
46.0,28.0,-8.0,5.284140977705252
-6.0,-24.0,10.0,5.284140977705252
-42.0,4.0,32.0,5.284140977705252
16.0,6.0,-6.0,5.284140977705252
-8.0,-24.0,10.0,5.284140977705252
-8.0,-24.0,12.0,5.284140977705252
-10.0,-24.0,8.0,5.284140977705252
16.0,6.0,2.0,5.284140977705252
-50.0,26.0,28.0,5.284140977705252
-50.0,26.0,22.0,5.284140977705252
-50.0,26.0,20.0,5.284140977705252
14.0,6.0,0.0,5.284140977705252
6.0,2.0,6.0,5.284140977705252
16.0,6.0,-2.0,5.284140977705252
-42.0,4.0,30.0,5.284140977705252
-40.0,4.0,32.0,5.284140977705252
-40.0,4.0,30.0,5.284140977705252
20.0,4.0,2.0,5.284140977705252
20.0,4.0,-20.0,5.284140977705252
22.0,4.0,-18.0,5.284140977705252
42.0,28.0,-2.0,5.284140977705252
14.0,4.0,-8.0,5.284140977705252
22.0,4.0,-24.0,5.284140977705252
12.0,4.0,-4.0,5.284140977705252
44.0,28.0,4.0,5.284140977705252
12.0,4.0,4.0,5.284140977705252
12.0,4.0,6.0,5.284140977705252
12.0,4.0,8.0,5.284140977705252
10.0,4.0,-4.0,5.284140977705252
44.0,28.0,0.0,5.284140977705252
44.0,28.0,-2.0,5.284140977705252
10.0,4.0,0.0,5.284140977705252
24.0,4.0,-18.0,5.284140977705252
24.0,4.0,-20.0,5.284140977705252
8.0,4.0,-4.0,5.284140977705252
-42.0,2.0,30.0,5.284140977705252
44.0,28.0,-10.0,5.284140977705252
46.0,28.0,0.0,5.284140977705252
6.0,2.0,4.0,5.284140977705252
22.0,2.0,-22.0,5.284140977705252
12.0,6.0,-2.0,5.284140977705252
-48.0,26.0,18.0,5.284140977705252
-36.0,26.0,4.0,5.284140977705252
-6.0,6.0,0.0,5.284140977705252
12.0,2.0,4.0,5.284140977705252
12.0,2.0,0.0,5.284140977705252
12.0,2.0,-6.0,5.284140977705252
12.0,2.0,-8.0,5.284140977705252
14.0,2.0,-4.0,5.284140977705252
14.0,2.0,-6.0,5.284140977705252
16.0,2.0,-4.0,5.284140977705252
-6.0,6.0,-2.0,5.284140977705252
16.0,2.0,-12.0,5.284140977705252
-36.0,26.0,-8.0,5.284140977705252
-8.0,-22.0,8.0,5.284140977705252
-8.0,-22.0,10.0,5.284140977705252
-22.0,6.0,-12.0,5.284140977705252
18.0,2.0,-18.0,5.284140977705252
-40.0,6.0,30.0,5.284140977705252
-8.0,-22.0,12.0,5.284140977705252
-34.0,26.0,8.0,5.284140977705252
-34.0,26.0,4.0,5.284140977705252
-20.0,6.0,-14.0,5.284140977705252
10.0,2.0,-6.0,5.284140977705252
10.0,2.0,-4.0,5.284140977705252
-4.0,6.0,-4.0,5.284140977705252
10.0,6.0,2.0,5.284140977705252
6.0,2.0,0.0,5.284140977705252
6.0,2.0,-4.0,5.284140977705252
8.0,6.0,-2.0,5.284140977705252
8.0,2.0,4.0,5.284140977705252
-44.0,26.0,22.0,5.284140977705252
-44.0,26.0,20.0,5.284140977705252
-44.0,26.0,0.0,5.284140977705252
10.0,-22.0,8.0,5.284140977705252
-42.0,26.0,26.0,5.284140977705252
8.0,2.0,0.0,5.284140977705252
-42.0,26.0,-4.0,5.284140977705252
-42.0,26.0,-6.0,5.284140977705252
8.0,2.0,-2.0,5.284140977705252
-40.0,26.0,2.0,5.284140977705252
10.0,2.0,0.0,5.284140977705252
-4.0,6.0,-6.0,5.284140977705252
-40.0,26.0,-6.0,5.284140977705252
-40.0,26.0,-8.0,5.284140977705252
-38.0,26.0,8.0,5.284140977705252
-38.0,26.0,4.0,5.284140977705252
6.0,2.0,2.0,5.284140977705252
46.0,26.0,20.0,5.284140977705252
2.0,18.0,-8.0,5.284140977705252
36.0,10.0,0.0,5.284140977705252
-30.0,24.0,2.0,5.284140977705252
-40.0,24.0,-6.0,5.284140977705252
-40.0,24.0,-4.0,5.284140977705252
-12.0,10.0,-8.0,5.284140977705252
-12.0,10.0,-4.0,5.284140977705252
14.0,10.0,12.0,5.284140977705252
-12.0,10.0,6.0,5.284140977705252
-12.0,10.0,8.0,5.284140977705252
-12.0,10.0,10.0,5.284140977705252
-42.0,24.0,-4.0,5.284140977705252
-14.0,10.0,-4.0,5.284140977705252
-16.0,10.0,-14.0,5.284140977705252
-42.0,24.0,0.0,5.284140977705252
-56.0,-16.0,8.0,5.284140977705252
-16.0,10.0,-12.0,5.284140977705252
-42.0,24.0,26.0,5.284140977705252
-44.0,24.0,-2.0,5.284140977705252
-28.0,24.0,-4.0,5.284140977705252
-28.0,24.0,-6.0,5.284140977705252
-44.0,24.0,0.0,5.284140977705252
-56.0,-16.0,10.0,5.284140977705252
-44.0,24.0,20.0,5.284140977705252
-12.0,24.0,36.0,5.284140977705252
-44.0,24.0,22.0,5.284140977705252
14.0,10.0,10.0,5.284140977705252
14.0,10.0,8.0,5.284140977705252
-44.0,24.0,28.0,5.284140977705252
-46.0,24.0,4.0,5.284140977705252
-58.0,-16.0,8.0,5.284140977705252
-40.0,24.0,-8.0,5.284140977705252
-38.0,24.0,10.0,5.284140977705252
-38.0,24.0,4.0,5.284140977705252
10.0,10.0,-8.0,5.284140977705252
26.0,0.0,-20.0,5.284140977705252
-36.0,24.0,-8.0,5.284140977705252
8.0,10.0,-4.0,5.284140977705252
8.0,10.0,-6.0,5.284140977705252
-36.0,24.0,4.0,5.284140977705252
10.0,10.0,12.0,5.284140977705252
-34.0,24.0,6.0,5.284140977705252
18.0,0.0,-20.0,5.284140977705252
-38.0,24.0,-10.0,5.284140977705252
-38.0,24.0,-8.0,5.284140977705252
2.0,10.0,46.0,5.284140977705252
2.0,10.0,52.0,5.284140977705252
24.0,0.0,-24.0,5.284140977705252
40.0,0.0,50.0,5.284140977705252
-46.0,24.0,16.0,5.284140977705252
0.0,10.0,44.0,5.284140977705252
-32.0,24.0,8.0,5.284140977705252
-2.0,10.0,46.0,5.284140977705252
-28.0,-2.0,-14.0,5.284140977705252
-6.0,10.0,-6.0,5.284140977705252
-8.0,10.0,2.0,5.284140977705252
-8.0,10.0,4.0,5.284140977705252
-10.0,10.0,-8.0,5.284140977705252
-26.0,-2.0,-12.0,5.284140977705252
-10.0,10.0,2.0,5.284140977705252
-10.0,10.0,6.0,5.284140977705252
-10.0,10.0,8.0,5.284140977705252
-12.0,10.0,-12.0,5.284140977705252
-32.0,24.0,-8.0,5.284140977705252
-30.0,24.0,4.0,5.284140977705252
40.0,0.0,48.0,5.284140977705252
-58.0,-16.0,10.0,5.284140977705252
2.0,10.0,-8.0,5.284140977705252
28.0,24.0,0.0,5.284140977705252
34.0,-14.0,6.0,5.284140977705252
34.0,-16.0,6.0,5.284140977705252
-50.0,24.0,28.0,5.284140977705252
38.0,-14.0,6.0,5.284140977705252
-20.0,10.0,-12.0,5.284140977705252
32.0,-16.0,8.0,5.284140977705252
-24.0,-2.0,-12.0,5.284140977705252
8.0,24.0,36.0,5.284140977705252
8.0,24.0,34.0,5.284140977705252
20.0,10.0,-2.0,5.284140977705252
46.0,26.0,-10.0,5.284140977705252
34.0,-16.0,2.0,5.284140977705252
18.0,10.0,-6.0,5.284140977705252
34.0,-16.0,8.0,5.284140977705252
-24.0,-2.0,-16.0,5.284140977705252
34.0,-16.0,4.0,5.284140977705252
8.0,24.0,32.0,5.284140977705252
22.0,0.0,-24.0,5.284140977705252
-46.0,24.0,28.0,5.284140977705252
22.0,0.0,-22.0,5.284140977705252
-48.0,24.0,22.0,5.284140977705252
6.0,24.0,34.0,5.284140977705252
-22.0,-2.0,8.0,5.284140977705252
28.0,24.0,-8.0,5.284140977705252
4.0,24.0,28.0,5.284140977705252
34.0,10.0,-4.0,5.284140977705252
-48.0,24.0,20.0,5.284140977705252
6.0,24.0,28.0,5.284140977705252
40.0,-14.0,6.0,5.284140977705252
36.0,-14.0,4.0,5.284140977705252
-22.0,-2.0,-10.0,5.284140977705252
34.0,-14.0,4.0,5.284140977705252
-6.0,6.0,-4.0,6.099468951140214
50.0,18.0,32.0,6.099468951140214
-2.0,10.0,52.0,6.099468951140214
-22.0,-8.0,-14.0,6.099468951140214
50.0,18.0,-6.0,6.099468951140214
10.0,62.0,18.0,6.099468951140214
0.0,40.0,14.0,6.099468951140214
12.0,2.0,-4.0,6.099468951140214
52.0,18.0,32.0,6.099468951140214
-54.0,-60.0,28.0,6.099468951140214
-54.0,-60.0,26.0,6.099468951140214
0.0,40.0,16.0,6.099468951140214
-6.0,-54.0,10.0,6.099468951140214
40.0,40.0,26.0,6.099468951140214
50.0,12.0,28.0,6.099468951140214
-2.0,10.0,44.0,6.099468951140214
-22.0,-2.0,-16.0,6.099468951140214
20.0,-6.0,-16.0,6.099468951140214
22.0,2.0,-18.0,6.099468951140214
22.0,-6.0,-12.0,6.099468951140214
22.0,2.0,-16.0,6.099468951140214
2.0,50.0,-8.0,6.099468951140214
22.0,-6.0,-14.0,6.099468951140214
-22.0,-2.0,-8.0,6.099468951140214
22.0,4.0,-20.0,6.099468951140214
20.0,2.0,-22.0,6.099468951140214
20.0,2.0,-18.0,6.099468951140214
2.0,50.0,-10.0,6.099468951140214
24.0,-6.0,-14.0,6.099468951140214
-2.0,40.0,20.0,6.099468951140214
2.0,50.0,-12.0,6.099468951140214
50.0,12.0,26.0,6.099468951140214
-44.0,16.0,32.0,6.099468951140214
24.0,-6.0,-18.0,6.099468951140214
24.0,-6.0,-20.0,6.099468951140214
20.0,2.0,-16.0,6.099468951140214
-44.0,6.0,32.0,6.099468951140214
12.0,4.0,0.0,6.099468951140214
26.0,-6.0,-18.0,6.099468951140214
-4.0,40.0,20.0,6.099468951140214
50.0,18.0,34.0,6.099468951140214
50.0,12.0,30.0,6.099468951140214
28.0,-6.0,-20.0,6.099468951140214
-2.0,40.0,22.0,6.099468951140214
-8.0,48.0,34.0,6.099468951140214
12.0,12.0,2.0,6.099468951140214
-22.0,-8.0,-12.0,6.099468951140214
48.0,18.0,-8.0,6.099468951140214
-2.0,48.0,-10.0,6.099468951140214
-2.0,48.0,-12.0,6.099468951140214
-24.0,-2.0,-8.0,6.099468951140214
30.0,18.0,4.0,6.099468951140214
38.0,18.0,-6.0,6.099468951140214
10.0,6.0,-2.0,6.099468951140214
46.0,12.0,32.0,6.099468951140214
10.0,-2.0,8.0,6.099468951140214
30.0,18.0,-6.0,6.099468951140214
44.0,12.0,-8.0,6.099468951140214
38.0,18.0,6.0,6.099468951140214
-50.0,-60.0,28.0,6.099468951140214
36.0,12.0,-2.0,6.099468951140214
8.0,6.0,-4.0,6.099468951140214
44.0,40.0,26.0,6.099468951140214
42.0,40.0,26.0,6.099468951140214
6.0,-2.0,4.0,6.099468951140214
42.0,40.0,28.0,6.099468951140214
30.0,-60.0,44.0,6.099468951140214
14.0,6.0,-4.0,6.099468951140214
38.0,40.0,28.0,6.099468951140214
38.0,12.0,0.0,6.099468951140214
38.0,40.0,-6.0,6.099468951140214
38.0,12.0,-2.0,6.099468951140214
40.0,40.0,28.0,6.099468951140214
0.0,48.0,-10.0,6.099468951140214
2.0,48.0,-4.0,6.099468951140214
38.0,12.0,-4.0,6.099468951140214
14.0,6.0,-2.0,6.099468951140214
2.0,40.0,14.0,6.099468951140214
2.0,10.0,44.0,6.099468951140214
6.0,6.0,0.0,6.099468951140214
48.0,18.0,-6.0,6.099468951140214
48.0,18.0,-4.0,6.099468951140214
-26.0,-2.0,-16.0,6.099468951140214
-24.0,-8.0,-16.0,6.099468951140214
2.0,40.0,0.0,6.099468951140214
10.0,4.0,4.0,6.099468951140214
2.0,40.0,-2.0,6.099468951140214
46.0,18.0,-4.0,6.099468951140214
46.0,18.0,-2.0,6.099468951140214
-24.0,-8.0,-14.0,6.099468951140214
-12.0,10.0,-10.0,6.099468951140214
48.0,12.0,30.0,6.099468951140214
48.0,12.0,32.0,6.099468951140214
8.0,6.0,0.0,6.099468951140214
4.0,40.0,16.0,6.099468951140214
44.0,18.0,-8.0,6.099468951140214
44.0,18.0,-6.0,6.099468951140214
6.0,4.0,4.0,6.099468951140214
4.0,4.0,0.0,6.099468951140214
42.0,18.0,-4.0,6.099468951140214
-52.0,-60.0,30.0,6.099468951140214
46.0,12.0,-8.0,6.099468951140214
-14.0,10.0,-16.0,6.099468951140214
-14.0,10.0,-10.0,6.099468951140214
-14.0,10.0,-8.0,6.099468951140214
40.0,18.0,2.0,6.099468951140214
-46.0,-60.0,26.0,6.099468951140214
-52.0,-60.0,28.0,6.099468951140214
10.0,2.0,4.0,6.099468951140214
14.0,12.0,2.0,6.099468951140214
46.0,8.0,34.0,6.099468951140214
24.0,2.0,-18.0,6.099468951140214
24.0,-4.0,-24.0,6.099468951140214
-12.0,8.0,6.0,6.099468951140214
52.0,14.0,28.0,6.099468951140214
22.0,-4.0,-24.0,6.099468951140214
52.0,14.0,30.0,6.099468951140214
-16.0,8.0,-16.0,6.099468951140214
50.0,14.0,-10.0,6.099468951140214
50.0,14.0,-8.0,6.099468951140214
14.0,10.0,4.0,6.099468951140214
20.0,-4.0,-22.0,6.099468951140214
20.0,-4.0,-18.0,6.099468951140214
50.0,14.0,34.0,6.099468951140214
-12.0,14.0,-4.0,6.099468951140214
34.0,-56.0,48.0,6.099468951140214
14.0,10.0,2.0,6.099468951140214
48.0,14.0,-10.0,6.099468951140214
34.0,-56.0,44.0,6.099468951140214
26.0,-4.0,-16.0,6.099468951140214
48.0,14.0,-4.0,6.099468951140214
-6.0,52.0,-8.0,6.099468951140214
54.0,14.0,30.0,6.099468951140214
-18.0,12.0,-16.0,6.099468951140214
-6.0,8.0,-4.0,6.099468951140214
48.0,16.0,34.0,6.099468951140214
-6.0,-58.0,6.0,6.099468951140214
48.0,16.0,-6.0,6.099468951140214
-6.0,-58.0,8.0,6.099468951140214
48.0,16.0,-10.0,6.099468951140214
-2.0,42.0,18.0,6.099468951140214
50.0,16.0,-8.0,6.099468951140214
-6.0,8.0,4.0,6.099468951140214
-8.0,8.0,2.0,6.099468951140214
-8.0,8.0,4.0,6.099468951140214
-22.0,-2.0,-12.0,6.099468951140214
24.0,-2.0,-14.0,6.099468951140214
-28.0,-6.0,-12.0,6.099468951140214
-10.0,8.0,2.0,6.099468951140214
-46.0,14.0,32.0,6.099468951140214
32.0,-62.0,44.0,6.099468951140214
46.0,16.0,-10.0,6.099468951140214
10.0,0.0,-4.0,6.099468951140214
-2.0,52.0,-10.0,6.099468951140214
4.0,14.0,46.0,6.099468951140214
44.0,10.0,34.0,6.099468951140214
40.0,10.0,-8.0,6.099468951140214
10.0,14.0,-4.0,6.099468951140214
-22.0,-4.0,-16.0,6.099468951140214
-22.0,-4.0,-12.0,6.099468951140214
-54.0,-58.0,28.0,6.099468951140214
38.0,10.0,-8.0,6.099468951140214
-24.0,-4.0,-12.0,6.099468951140214
38.0,14.0,0.0,6.099468951140214
-26.0,-4.0,-16.0,6.099468951140214
20.0,0.0,-22.0,6.099468951140214
18.0,0.0,-18.0,6.099468951140214
34.0,14.0,2.0,6.099468951140214
34.0,14.0,-2.0,6.099468951140214
20.0,0.0,-18.0,6.099468951140214
36.0,14.0,0.0,6.099468951140214
4.0,14.0,48.0,6.099468951140214
-2.0,52.0,-8.0,6.099468951140214
22.0,0.0,-14.0,6.099468951140214
2.0,14.0,44.0,6.099468951140214
28.0,-2.0,-20.0,6.099468951140214
50.0,10.0,28.0,6.099468951140214
0.0,52.0,-12.0,6.099468951140214
16.0,-4.0,-10.0,6.099468951140214
48.0,14.0,28.0,6.099468951140214
48.0,14.0,34.0,6.099468951140214
50.0,10.0,34.0,6.099468951140214
46.0,14.0,-10.0,6.099468951140214
22.0,0.0,-16.0,6.099468951140214
44.0,14.0,-10.0,6.099468951140214
48.0,10.0,28.0,6.099468951140214
