Voxel_X,Voxel_Y,Voxel_Z,Uniformity_Value,Association_Value
-26.0,20.0,0.0,5.284140977705252,0.0
-26.0,20.0,52.0,3.6534850308353284,0.0
-26.0,20.0,54.0,4.46881300427029,0.0
-26.0,20.0,56.0,3.6534850308353284,0.0
-26.0,22.0,-8.0,4.46881300427029,0.0
-26.0,22.0,-6.0,4.46881300427029,0.0
-26.0,22.0,-4.0,4.46881300427029,-0.0
-26.0,22.0,-2.0,3.6534850308353284,-0.0
-26.0,22.0,0.0,3.6534850308353284,-0.0
-26.0,24.0,-8.0,3.6534850308353284,0.0
-26.0,24.0,0.0,3.6534850308353284,-0.0
-26.0,26.0,-2.0,4.46881300427029,0.0
-26.0,52.0,6.0,4.46881300427029,0.0
-26.0,52.0,8.0,3.6534850308353284,0.0
-26.0,54.0,4.0,3.6534850308353284,0.0
-26.0,54.0,6.0,3.6534850308353284,0.0
-26.0,54.0,12.0,3.6534850308353284,0.0
-26.0,56.0,12.0,3.6534850308353284,0.0
-26.0,58.0,6.0,3.6534850308353284,0.0
-28.0,-90.0,4.0,3.6534850308353284,0.0
-28.0,-88.0,2.0,3.6534850308353284,0.0
-28.0,-58.0,40.0,4.46881300427029,0.0
-28.0,-58.0,42.0,3.6534850308353284,-0.0
-28.0,-56.0,38.0,3.6534850308353284,0.0
-28.0,-54.0,48.0,4.46881300427029,-0.0
-28.0,-34.0,-6.0,3.6534850308353284,0.0
-28.0,-30.0,-10.0,3.6534850308353284,0.0
-28.0,-30.0,-8.0,3.6534850308353284,0.0
-28.0,-18.0,8.0,3.6534850308353284,0.0
-28.0,-18.0,10.0,3.6534850308353284,0.0
-28.0,-16.0,4.0,3.6534850308353284,0.0
-28.0,-16.0,8.0,3.6534850308353284,0.0
-28.0,-16.0,10.0,4.46881300427029,0.0
-28.0,-16.0,12.0,3.6534850308353284,0.0
-28.0,-14.0,8.0,3.6534850308353284,0.0
-28.0,-14.0,10.0,4.46881300427029,0.0
-28.0,-10.0,-20.0,3.6534850308353284,0.0
-28.0,-10.0,-16.0,3.6534850308353284,0.0
-28.0,-10.0,-14.0,3.6534850308353284,0.0
-28.0,-10.0,-12.0,4.46881300427029,0.0
-28.0,-10.0,-6.0,4.46881300427029,0.0
-28.0,-10.0,12.0,3.6534850308353284,0.0
-28.0,-8.0,-20.0,3.6534850308353284,0.0
-28.0,-8.0,-18.0,3.6534850308353284,0.0
-28.0,-8.0,-16.0,3.6534850308353284,0.0
-28.0,-8.0,-14.0,4.46881300427029,0.0
-28.0,-8.0,-12.0,4.46881300427029,0.0
-28.0,-8.0,-8.0,4.46881300427029,0.0
-28.0,-8.0,-6.0,4.46881300427029,0.0
-28.0,-6.0,-20.0,4.46881300427029,0.0
-28.0,-6.0,-18.0,3.6534850308353284,0.0
-28.0,-6.0,-16.0,3.6534850308353284,-0.0
-28.0,-6.0,-14.0,5.284140977705252,0.0
-28.0,-6.0,-12.0,6.099468951140214,0.0
-28.0,-4.0,-20.0,3.6534850308353284,0.0
-28.0,-4.0,-18.0,3.6534850308353284,0.0
-28.0,-4.0,-16.0,4.46881300427029,0.0
-28.0,-4.0,-14.0,4.46881300427029,0.0
-28.0,-4.0,-12.0,5.284140977705252,0.0
-28.0,-4.0,-10.0,3.6534850308353284,0.0
-28.0,-4.0,-8.0,3.6534850308353284,0.0
-28.0,-2.0,-18.0,3.6534850308353284,0.0
-28.0,-2.0,-16.0,4.46881300427029,0.0
-28.0,-2.0,-14.0,5.284140977705252,0.0
-28.0,-2.0,-12.0,4.46881300427029,0.0
-28.0,-2.0,-10.0,3.6534850308353284,0.0
-28.0,0.0,-18.0,3.6534850308353284,0.0
-28.0,0.0,-16.0,4.46881300427029,0.0
-28.0,0.0,-14.0,4.46881300427029,0.0
-28.0,0.0,-12.0,3.6534850308353284,0.0
-28.0,14.0,-8.0,4.46881300427029,0.0
-28.0,14.0,-6.0,4.46881300427029,0.0
-28.0,14.0,-4.0,3.6534850308353284,0.0
-28.0,16.0,-4.0,4.46881300427029,0.0
-28.0,18.0,-12.0,3.6534850308353284,0.0
-28.0,18.0,-10.0,4.46881300427029,0.0
-28.0,18.0,-8.0,6.099468951140214,0.0
-28.0,18.0,-6.0,6.9147969245751755,0.0
-28.0,18.0,-4.0,6.099468951140214,0.0
-28.0,18.0,0.0,4.46881300427029,-0.0
-28.0,18.0,52.0,3.6534850308353284,0.0
-28.0,20.0,-12.0,3.6534850308353284,0.0
-28.0,20.0,-10.0,3.6534850308353284,0.0
-28.0,20.0,-8.0,6.099468951140214,0.0
-28.0,20.0,-6.0,6.9147969245751755,0.0
-28.0,20.0,-4.0,6.9147969245751755,0.0
-28.0,20.0,-2.0,3.6534850308353284,-0.0
-28.0,20.0,0.0,6.9147969245751755,0.0
-28.0,20.0,2.0,3.6534850308353284,-0.0
-28.0,20.0,6.0,3.6534850308353284,-0.0
-28.0,20.0,8.0,3.6534850308353284,-0.0
-28.0,22.0,-10.0,3.6534850308353284,0.0
-28.0,22.0,-8.0,6.9147969245751755,0.0
-28.0,22.0,-6.0,5.284140977705252,0.0
-28.0,22.0,-4.0,6.9147969245751755,0.0
-28.0,22.0,-2.0,6.099468951140214,-0.0
-28.0,22.0,0.0,8.545452871445098,0.0
-28.0,22.0,2.0,5.284140977705252,-0.0
-28.0,22.0,6.0,3.6534850308353284,-0.0
-28.0,22.0,8.0,3.6534850308353284,-0.0
-28.0,24.0,-8.0,3.6534850308353284,-0.0
-28.0,24.0,-6.0,5.284140977705252,0.0
-28.0,24.0,-4.0,5.284140977705252,-0.0
-28.0,24.0,-2.0,6.099468951140214,0.0
-28.0,24.0,0.0,6.099468951140214,-0.0
-28.0,24.0,2.0,3.6534850308353284,-0.0
-28.0,26.0,-8.0,4.46881300427029,0.0
-28.0,26.0,-6.0,5.284140977705252,0.0
-28.0,26.0,-4.0,5.284140977705252,-0.0
-28.0,26.0,-2.0,5.284140977705252,-0.0
-28.0,26.0,0.0,5.284140977705252,-0.0
-28.0,26.0,2.0,3.6534850308353284,-0.0
-28.0,28.0,-4.0,4.46881300427029,0.0
-28.0,30.0,12.0,3.6534850308353284,0.0
-28.0,32.0,12.0,3.6534850308353284,0.0
-28.0,34.0,12.0,3.6534850308353284,4.604868811605318
-28.0,36.0,12.0,3.6534850308353284,5.307439473598529
-28.0,48.0,14.0,3.6534850308353284,0.0
-28.0,50.0,8.0,3.6534850308353284,0.0
-28.0,52.0,4.0,3.6534850308353284,0.0
-28.0,52.0,6.0,3.6534850308353284,0.0
-28.0,52.0,8.0,3.6534850308353284,0.0
-28.0,52.0,12.0,3.6534850308353284,0.0
-28.0,54.0,6.0,3.6534850308353284,0.0
-28.0,54.0,12.0,3.6534850308353284,0.0
-28.0,58.0,8.0,3.6534850308353284,0.0
-30.0,-92.0,0.0,3.6534850308353284,0.0
-30.0,-92.0,2.0,3.6534850308353284,0.0
-30.0,-92.0,4.0,3.6534850308353284,0.0
-30.0,-90.0,-2.0,3.6534850308353284,0.0
-30.0,-90.0,0.0,3.6534850308353284,0.0
-30.0,-90.0,2.0,3.6534850308353284,0.0
-30.0,-90.0,4.0,3.6534850308353284,0.0
-30.0,-88.0,-2.0,3.6534850308353284,0.0
-30.0,-88.0,0.0,3.6534850308353284,0.0
-30.0,-88.0,2.0,3.6534850308353284,0.0
-30.0,-86.0,-4.0,3.6534850308353284,0.0
-30.0,-86.0,-2.0,4.46881300427029,0.0
-30.0,-86.0,0.0,3.6534850308353284,0.0
-30.0,-86.0,2.0,3.6534850308353284,0.0
-30.0,-84.0,0.0,3.6534850308353284,0.0
-30.0,-58.0,40.0,4.46881300427029,0.0
-30.0,-58.0,42.0,3.6534850308353284,-0.0
-30.0,-56.0,40.0,5.284140977705252,0.0
-30.0,-56.0,42.0,4.46881300427029,-0.0
-30.0,-56.0,44.0,3.6534850308353284,-0.0
-30.0,-54.0,40.0,3.6534850308353284,-0.0
-30.0,-54.0,42.0,3.6534850308353284,-0.0
-30.0,-54.0,48.0,4.46881300427029,-0.0
-30.0,-54.0,50.0,3.6534850308353284,-0.0
-30.0,-52.0,48.0,4.46881300427029,-0.0
-30.0,-50.0,46.0,3.6534850308353284,-0.0
-30.0,-40.0,0.0,3.6534850308353284,0.0
-30.0,-38.0,-8.0,3.6534850308353284,0.0
-30.0,-38.0,0.0,4.46881300427029,0.0
-30.0,-36.0,-4.0,3.6534850308353284,0.0
-30.0,-36.0,0.0,3.6534850308353284,0.0
-30.0,-34.0,-8.0,3.6534850308353284,0.0
-30.0,-34.0,-6.0,4.46881300427029,0.0
-30.0,-34.0,-4.0,3.6534850308353284,0.0
-30.0,-34.0,0.0,3.6534850308353284,0.0
-30.0,-32.0,-6.0,3.6534850308353284,0.0
-30.0,-14.0,10.0,3.6534850308353284,0.0
-30.0,-10.0,-8.0,3.6534850308353284,0.0
-30.0,-10.0,-6.0,3.6534850308353284,0.0
-30.0,-8.0,-20.0,3.6534850308353284,0.0
-30.0,-8.0,-14.0,4.46881300427029,0.0
-30.0,-8.0,-12.0,4.46881300427029,0.0
-30.0,-8.0,-6.0,3.6534850308353284,0.0
-30.0,14.0,-8.0,3.6534850308353284,0.0
-30.0,14.0,-6.0,4.46881300427029,0.0
-30.0,14.0,-4.0,3.6534850308353284,0.0
-30.0,14.0,52.0,3.6534850308353284,0.0
-30.0,16.0,-12.0,3.6534850308353284,0.0
-30.0,16.0,-10.0,3.6534850308353284,0.0
-30.0,16.0,-8.0,4.46881300427029,0.0
-30.0,16.0,-6.0,4.46881300427029,0.0
-30.0,16.0,-4.0,4.46881300427029,0.0
-30.0,16.0,52.0,3.6534850308353284,0.0
-30.0,18.0,-12.0,4.46881300427029,0.0
-30.0,18.0,-10.0,5.284140977705252,0.0
-30.0,18.0,-8.0,6.9147969245751755,0.0
-30.0,18.0,-6.0,6.9147969245751755,0.0
-30.0,18.0,-4.0,6.9147969245751755,0.0
-30.0,18.0,-2.0,6.099468951140214,-0.0
-30.0,18.0,0.0,5.284140977705252,-0.0
-30.0,18.0,4.0,3.6534850308353284,-0.0
-30.0,18.0,52.0,3.6534850308353284,0.0
-30.0,20.0,-12.0,4.46881300427029,0.0
-30.0,20.0,-10.0,5.284140977705252,0.0
-30.0,20.0,-8.0,7.7301248980101365,0.0
-30.0,20.0,-6.0,7.7301248980101365,0.0
-30.0,20.0,-4.0,8.545452871445098,0.0
-30.0,20.0,-2.0,6.9147969245751755,-0.0
-30.0,20.0,0.0,8.545452871445098,-0.0
-30.0,20.0,2.0,3.6534850308353284,-0.0
-30.0,20.0,4.0,3.6534850308353284,-0.0
-30.0,20.0,6.0,3.6534850308353284,-0.0
-30.0,20.0,8.0,3.6534850308353284,-0.0
-30.0,22.0,-10.0,3.6534850308353284,-0.0
-30.0,22.0,-8.0,6.9147969245751755,0.0
-30.0,22.0,-6.0,10.176108818315022,0.0
-30.0,22.0,-4.0,8.545452871445098,-0.0
-30.0,22.0,-2.0,7.7301248980101365,-0.0
-30.0,22.0,0.0,10.176108818315022,0.0
-30.0,22.0,2.0,7.7301248980101365,-0.0
-30.0,22.0,4.0,4.46881300427029,-0.0
-30.0,22.0,6.0,4.46881300427029,-0.0
-30.0,22.0,8.0,4.46881300427029,-0.0
-30.0,24.0,-8.0,4.46881300427029,-0.0
-30.0,24.0,-6.0,7.7301248980101365,0.0
-30.0,24.0,-4.0,8.545452871445098,0.0
-30.0,24.0,-2.0,7.7301248980101365,-0.0
-30.0,24.0,0.0,7.7301248980101365,-0.0
-30.0,24.0,2.0,5.284140977705252,-0.0
-30.0,24.0,4.0,5.284140977705252,-0.0
-30.0,24.0,6.0,4.46881300427029,-0.0
-30.0,24.0,8.0,4.46881300427029,-0.0
-30.0,26.0,-16.0,3.6534850308353284,0.0
-30.0,26.0,-14.0,3.6534850308353284,0.0
-30.0,26.0,-8.0,5.284140977705252,0.0
-30.0,26.0,-6.0,7.7301248980101365,0.0
-30.0,26.0,-4.0,7.7301248980101365,0.0
-30.0,26.0,-2.0,6.099468951140214,-0.0
-30.0,26.0,0.0,7.7301248980101365,0.0
-30.0,26.0,2.0,5.284140977705252,-0.0
-30.0,26.0,8.0,3.6534850308353284,0.0
-30.0,28.0,-6.0,3.6534850308353284,-0.0
-30.0,28.0,-4.0,4.46881300427029,-0.0
-30.0,28.0,0.0,5.284140977705252,-0.0
-30.0,28.0,2.0,3.6534850308353284,-0.0
-30.0,28.0,12.0,3.6534850308353284,0.0
-30.0,32.0,-10.0,3.6534850308353284,0.0
-30.0,32.0,12.0,4.46881300427029,0.0
-30.0,32.0,14.0,3.6534850308353284,0.0
-30.0,32.0,16.0,3.6534850308353284,0.0
-30.0,34.0,12.0,6.099468951140214,6.260039421619142
-30.0,34.0,14.0,4.46881300427029,4.956980005523011
-30.0,34.0,16.0,4.46881300427029,0.0
-30.0,34.0,18.0,4.46881300427029,0.0
-30.0,36.0,12.0,4.46881300427029,4.89822895327456
-30.0,36.0,14.0,3.6534850308353284,0.0
-30.0,36.0,16.0,3.6534850308353284,0.0
-30.0,38.0,14.0,3.6534850308353284,0.0
-30.0,40.0,12.0,4.46881300427029,0.0
-30.0,42.0,14.0,3.6534850308353284,0.0
-30.0,42.0,16.0,3.6534850308353284,0.0
-30.0,46.0,12.0,3.6534850308353284,0.0
-30.0,48.0,12.0,3.6534850308353284,0.0
-30.0,48.0,14.0,3.6534850308353284,0.0
-30.0,50.0,6.0,3.6534850308353284,0.0
-30.0,50.0,8.0,4.46881300427029,0.0
-30.0,50.0,10.0,3.6534850308353284,0.0
-30.0,50.0,12.0,3.6534850308353284,0.0
-30.0,52.0,4.0,3.6534850308353284,0.0
-30.0,52.0,6.0,4.46881300427029,0.0
-30.0,52.0,8.0,5.284140977705252,0.0
-30.0,52.0,10.0,4.46881300427029,0.0
-30.0,52.0,12.0,3.6534850308353284,0.0
-30.0,54.0,8.0,4.46881300427029,0.0
-30.0,54.0,10.0,3.6534850308353284,0.0
-30.0,56.0,8.0,3.6534850308353284,0.0
-32.0,-92.0,-2.0,3.6534850308353284,0.0
-32.0,-92.0,0.0,3.6534850308353284,0.0
-32.0,-92.0,2.0,3.6534850308353284,0.0
-32.0,-90.0,-2.0,3.6534850308353284,0.0
-32.0,-90.0,0.0,3.6534850308353284,0.0
-32.0,-90.0,2.0,4.46881300427029,0.0
-32.0,-88.0,-2.0,3.6534850308353284,0.0
-32.0,-88.0,0.0,3.6534850308353284,0.0
-32.0,-88.0,2.0,3.6534850308353284,0.0
-32.0,-86.0,-4.0,3.6534850308353284,0.0
-32.0,-86.0,-2.0,4.46881300427029,0.0
-32.0,-86.0,0.0,4.46881300427029,0.0
-32.0,-58.0,40.0,4.46881300427029,0.0
-32.0,-58.0,42.0,3.6534850308353284,-0.0
-32.0,-58.0,44.0,3.6534850308353284,-0.0
-32.0,-56.0,40.0,3.6534850308353284,-0.0
-32.0,-56.0,42.0,3.6534850308353284,-0.0
-32.0,-56.0,44.0,3.6534850308353284,-0.0
-32.0,-56.0,46.0,3.6534850308353284,-0.0
-32.0,-54.0,46.0,3.6534850308353284,-0.0
-32.0,-54.0,48.0,5.284140977705252,-0.0
-32.0,-52.0,48.0,4.46881300427029,-0.0
-32.0,-50.0,48.0,4.46881300427029,-0.0
-32.0,-42.0,0.0,3.6534850308353284,0.0
-32.0,-40.0,-4.0,3.6534850308353284,0.0
-32.0,-40.0,-2.0,3.6534850308353284,0.0
-32.0,-40.0,0.0,4.46881300427029,0.0
-32.0,-38.0,-4.0,3.6534850308353284,0.0
-32.0,-38.0,-2.0,3.6534850308353284,0.0
-32.0,-38.0,0.0,4.46881300427029,0.0
-32.0,-36.0,-4.0,3.6534850308353284,0.0
-32.0,-36.0,-2.0,3.6534850308353284,0.0
-32.0,-36.0,0.0,4.46881300427029,0.0
-32.0,-34.0,-8.0,3.6534850308353284,0.0
-32.0,-34.0,-2.0,3.6534850308353284,0.0
-32.0,-34.0,0.0,4.46881300427029,0.0
-32.0,2.0,52.0,3.6534850308353284,0.0
-32.0,16.0,-10.0,3.6534850308353284,0.0
-32.0,16.0,-8.0,4.46881300427029,0.0
-32.0,18.0,-14.0,3.6534850308353284,0.0
-32.0,18.0,-12.0,3.6534850308353284,0.0
-32.0,18.0,-8.0,4.46881300427029,-0.0
-32.0,18.0,-6.0,5.284140977705252,-0.0
-32.0,18.0,-4.0,6.9147969245751755,-0.0
-32.0,18.0,-2.0,6.099468951140214,-0.0
-32.0,18.0,0.0,3.6534850308353284,-0.0
-32.0,18.0,8.0,3.6534850308353284,-0.0
-32.0,20.0,-8.0,6.099468951140214,-0.0
-32.0,20.0,-6.0,7.7301248980101365,0.0
-32.0,20.0,-4.0,6.9147969245751755,-0.0
-32.0,20.0,-2.0,8.545452871445098,-0.0
-32.0,20.0,0.0,8.545452871445098,-0.0
-32.0,20.0,2.0,6.099468951140214,-0.0
-32.0,20.0,4.0,5.284140977705252,-0.0
-32.0,20.0,6.0,5.284140977705252,-0.0
-32.0,20.0,8.0,6.099468951140214,0.0
-32.0,22.0,-14.0,3.6534850308353284,0.0
-32.0,22.0,-12.0,4.46881300427029,0.0
-32.0,22.0,-8.0,6.9147969245751755,-0.0
-32.0,22.0,-6.0,9.36078084488006,0.0
-32.0,22.0,-4.0,9.36078084488006,-0.0
-32.0,22.0,-2.0,9.36078084488006,-0.0
-32.0,22.0,0.0,10.991436791749983,-0.0
-32.0,22.0,2.0,8.545452871445098,-0.0
-32.0,22.0,4.0,6.099468951140214,-0.0
-32.0,22.0,6.0,6.099468951140214,-0.0
-32.0,22.0,8.0,7.7301248980101365,0.0
-32.0,22.0,10.0,3.6534850308353284,-0.0
-32.0,24.0,-18.0,3.6534850308353284,0.0
-32.0,24.0,-14.0,3.6534850308353284,0.0
-32.0,24.0,-12.0,4.46881300427029,0.0
-32.0,24.0,-10.0,4.46881300427029,0.0
-32.0,24.0,-8.0,5.284140977705252,-0.0
-32.0,24.0,-6.0,7.7301248980101365,0.0
-32.0,24.0,-4.0,8.545452871445098,-0.0
-32.0,24.0,-2.0,7.7301248980101365,-0.0
-32.0,24.0,0.0,9.36078084488006,-0.0
-32.0,24.0,2.0,7.7301248980101365,-0.0
-32.0,24.0,4.0,6.099468951140214,-0.0
-32.0,24.0,6.0,4.46881300427029,-0.0
-32.0,24.0,8.0,5.284140977705252,0.0
-32.0,26.0,-8.0,5.284140977705252,-0.0
-32.0,26.0,-6.0,7.7301248980101365,0.0
-32.0,26.0,-4.0,8.545452871445098,0.0
-32.0,26.0,-2.0,8.545452871445098,0.0
-32.0,26.0,0.0,8.545452871445098,-0.0
-32.0,26.0,2.0,8.545452871445098,0.0
-32.0,26.0,4.0,6.099468951140214,-0.0
-32.0,26.0,6.0,3.6534850308353284,-0.0
-32.0,26.0,8.0,4.46881300427029,0.0
-32.0,28.0,-6.0,3.6534850308353284,-0.0
-32.0,28.0,-4.0,5.284140977705252,-0.0
-32.0,28.0,-2.0,4.46881300427029,-0.0
-32.0,28.0,0.0,6.099468951140214,0.0
-32.0,28.0,2.0,6.9147969245751755,0.0
-32.0,28.0,4.0,4.46881300427029,-0.0
-32.0,28.0,8.0,3.6534850308353284,0.0
-32.0,30.0,-4.0,4.46881300427029,0.0
-32.0,30.0,-2.0,3.6534850308353284,0.0
-32.0,30.0,0.0,3.6534850308353284,-0.0
-32.0,30.0,2.0,3.6534850308353284,0.0
-32.0,30.0,8.0,3.6534850308353284,0.0
-32.0,30.0,10.0,3.6534850308353284,0.0
-32.0,32.0,12.0,3.6534850308353284,0.0
-32.0,34.0,10.0,3.6534850308353284,0.0
-32.0,34.0,12.0,5.284140977705252,0.0
-32.0,34.0,16.0,4.46881300427029,0.0
-32.0,36.0,12.0,3.6534850308353284,0.0
-32.0,40.0,12.0,3.6534850308353284,0.0
-32.0,42.0,12.0,3.6534850308353284,0.0
-32.0,42.0,14.0,3.6534850308353284,0.0
-32.0,42.0,16.0,3.6534850308353284,0.0
-32.0,42.0,20.0,3.6534850308353284,0.0
-32.0,46.0,12.0,3.6534850308353284,0.0
-32.0,48.0,12.0,3.6534850308353284,0.0
-32.0,50.0,8.0,3.6534850308353284,0.0
-32.0,52.0,4.0,3.6534850308353284,0.0
-32.0,52.0,6.0,4.46881300427029,0.0
-32.0,52.0,8.0,4.46881300427029,0.0
-32.0,52.0,10.0,3.6534850308353284,0.0
-32.0,52.0,12.0,3.6534850308353284,0.0
-32.0,54.0,8.0,3.6534850308353284,0.0
-34.0,-58.0,42.0,4.46881300427029,0.0
-34.0,-58.0,44.0,3.6534850308353284,-0.0
-34.0,-58.0,46.0,3.6534850308353284,-0.0
-34.0,-56.0,40.0,3.6534850308353284,-0.0
-34.0,-56.0,42.0,3.6534850308353284,-0.0
-34.0,-56.0,44.0,3.6534850308353284,-0.0
-34.0,-56.0,46.0,3.6534850308353284,-0.0
-34.0,-56.0,48.0,3.6534850308353284,-0.0
-34.0,-54.0,44.0,3.6534850308353284,-0.0
-34.0,-54.0,46.0,4.46881300427029,-0.0
-34.0,-54.0,48.0,3.6534850308353284,-0.0
-34.0,-54.0,50.0,4.46881300427029,-0.0
-34.0,-54.0,52.0,3.6534850308353284,-0.0
-34.0,-52.0,44.0,3.6534850308353284,-0.0
-34.0,-52.0,46.0,4.46881300427029,-0.0
-34.0,-52.0,48.0,5.284140977705252,-0.0
-34.0,-52.0,50.0,3.6534850308353284,-0.0
-34.0,-52.0,52.0,3.6534850308353284,-0.0
-34.0,-50.0,46.0,3.6534850308353284,-0.0
-34.0,-50.0,48.0,4.46881300427029,-0.0
-34.0,-50.0,50.0,3.6534850308353284,-0.0
-34.0,-40.0,-4.0,3.6534850308353284,0.0
-34.0,-40.0,-2.0,3.6534850308353284,0.0
-34.0,-40.0,0.0,3.6534850308353284,0.0
-34.0,-38.0,-4.0,3.6534850308353284,0.0
-34.0,-38.0,-2.0,3.6534850308353284,0.0
-34.0,-38.0,0.0,4.46881300427029,0.0
-34.0,-36.0,-4.0,3.6534850308353284,0.0
-34.0,-36.0,-2.0,3.6534850308353284,0.0
-34.0,-36.0,0.0,4.46881300427029,0.0
-34.0,-34.0,-4.0,3.6534850308353284,0.0
-34.0,-34.0,-2.0,3.6534850308353284,0.0
-34.0,2.0,50.0,3.6534850308353284,0.0
-34.0,8.0,12.0,3.6534850308353284,0.0
-34.0,8.0,14.0,3.6534850308353284,0.0
-34.0,8.0,16.0,3.6534850308353284,0.0
-34.0,16.0,-8.0,4.46881300427029,-0.0
-34.0,18.0,-12.0,3.6534850308353284,0.0
-34.0,18.0,-10.0,3.6534850308353284,-0.0
-34.0,18.0,-8.0,4.46881300427029,-0.0
-34.0,18.0,-6.0,4.46881300427029,-0.0
-34.0,18.0,-4.0,4.46881300427029,-0.0
-34.0,18.0,-2.0,5.284140977705252,-0.0
-34.0,18.0,0.0,4.46881300427029,-0.0
-34.0,18.0,4.0,3.6534850308353284,-0.0
-34.0,18.0,6.0,3.6534850308353284,-0.0
-34.0,20.0,-18.0,3.6534850308353284,0.0
-34.0,20.0,-16.0,3.6534850308353284,0.0
-34.0,20.0,-14.0,3.6534850308353284,0.0
-34.0,20.0,-12.0,4.46881300427029,0.0
-34.0,20.0,-10.0,3.6534850308353284,-0.0
-34.0,20.0,-8.0,6.099468951140214,-0.0
-34.0,20.0,-6.0,7.7301248980101365,0.0
-34.0,20.0,-4.0,7.7301248980101365,-0.0
-34.0,20.0,-2.0,7.7301248980101365,-0.0
-34.0,20.0,0.0,9.36078084488006,-0.0
-34.0,20.0,2.0,8.545452871445098,-0.0
-34.0,20.0,4.0,6.099468951140214,-0.0
-34.0,20.0,6.0,5.284140977705252,-0.0
-34.0,20.0,8.0,6.9147969245751755,0.0
-34.0,22.0,-18.0,3.6534850308353284,0.0
-34.0,22.0,-16.0,4.46881300427029,0.0
-34.0,22.0,-14.0,5.284140977705252,0.0
-34.0,22.0,-12.0,6.099468951140214,0.0
-34.0,22.0,-10.0,4.46881300427029,-0.0
-34.0,22.0,-8.0,5.284140977705252,-0.0
-34.0,22.0,-6.0,9.36078084488006,0.0
-34.0,22.0,-4.0,10.991436791749983,0.0
-34.0,22.0,-2.0,8.545452871445098,-0.0
-34.0,22.0,0.0,9.36078084488006,-0.0
-34.0,22.0,2.0,8.545452871445098,-0.0
-34.0,22.0,4.0,6.099468951140214,-0.0
-34.0,22.0,6.0,6.099468951140214,-0.0
-34.0,22.0,8.0,6.9147969245751755,0.0
-34.0,22.0,10.0,3.6534850308353284,-0.0
-34.0,24.0,-18.0,3.6534850308353284,0.0
-34.0,24.0,-16.0,3.6534850308353284,0.0
-34.0,24.0,-14.0,3.6534850308353284,0.0
-34.0,24.0,-12.0,4.46881300427029,0.0
-34.0,24.0,-10.0,3.6534850308353284,-0.0
-34.0,24.0,-8.0,6.099468951140214,-0.0
-34.0,24.0,-6.0,7.7301248980101365,0.0
-34.0,24.0,-4.0,7.7301248980101365,-0.0
-34.0,24.0,-2.0,6.9147969245751755,-0.0
-34.0,24.0,0.0,9.36078084488006,-0.0
-34.0,24.0,2.0,7.7301248980101365,-0.0
-34.0,24.0,4.0,7.7301248980101365,-0.0
-34.0,24.0,6.0,5.284140977705252,-0.0
-34.0,24.0,8.0,6.099468951140214,0.0
-34.0,26.0,-16.0,3.6534850308353284,0.0
-34.0,26.0,-14.0,3.6534850308353284,0.0
-34.0,26.0,-10.0,3.6534850308353284,-0.0
-34.0,26.0,-8.0,4.46881300427029,-0.0
-34.0,26.0,-6.0,6.9147969245751755,0.0
-34.0,26.0,-4.0,9.36078084488006,0.0
-34.0,26.0,-2.0,8.545452871445098,0.0
-34.0,26.0,0.0,9.36078084488006,0.0
-34.0,26.0,2.0,8.545452871445098,0.0
-34.0,26.0,4.0,5.284140977705252,-0.0
-34.0,26.0,6.0,3.6534850308353284,-0.0
-34.0,26.0,8.0,5.284140977705252,0.0
-34.0,26.0,10.0,3.6534850308353284,0.0
-34.0,28.0,-14.0,4.46881300427029,0.0
-34.0,28.0,-6.0,5.284140977705252,0.0
-34.0,28.0,-4.0,6.099468951140214,0.0
-34.0,28.0,-2.0,6.099468951140214,0.0
-34.0,28.0,0.0,6.099468951140214,0.0
-34.0,28.0,2.0,7.7301248980101365,0.0
-34.0,28.0,4.0,3.6534850308353284,-0.0
-34.0,28.0,8.0,3.6534850308353284,0.0
-34.0,30.0,-4.0,3.6534850308353284,-0.0
-34.0,30.0,-2.0,3.6534850308353284,-0.0
-34.0,30.0,0.0,3.6534850308353284,-0.0
-34.0,30.0,2.0,3.6534850308353284,0.0
-34.0,30.0,12.0,3.6534850308353284,0.0
-34.0,32.0,10.0,3.6534850308353284,0.0
-34.0,32.0,12.0,3.6534850308353284,0.0
-34.0,34.0,10.0,3.6534850308353284,0.0
-34.0,34.0,12.0,5.284140977705252,0.0
-34.0,34.0,14.0,3.6534850308353284,0.0
-34.0,34.0,16.0,3.6534850308353284,0.0
-34.0,36.0,12.0,4.46881300427029,0.0
-34.0,38.0,12.0,3.6534850308353284,0.0
-34.0,40.0,12.0,5.284140977705252,0.0
-34.0,40.0,14.0,3.6534850308353284,0.0
-34.0,40.0,18.0,3.6534850308353284,0.0
-34.0,40.0,20.0,3.6534850308353284,0.0
-34.0,42.0,12.0,3.6534850308353284,0.0
-34.0,42.0,14.0,3.6534850308353284,0.0
-34.0,42.0,16.0,4.46881300427029,0.0
-34.0,42.0,20.0,4.46881300427029,0.0
-34.0,48.0,12.0,4.46881300427029,0.0
-34.0,48.0,14.0,3.6534850308353284,0.0
-34.0,52.0,8.0,4.46881300427029,0.0
-34.0,52.0,10.0,4.46881300427029,0.0
-34.0,54.0,8.0,3.6534850308353284,0.0
-36.0,-54.0,44.0,3.6534850308353284,-0.0
-36.0,0.0,56.0,3.6534850308353284,0.0
